"n","method","replication","beta_1"
1000,"Two-step",80,1.27039631728907
1000,"Two-step",81,1.51609474328141
1000,"Two-step",82,1.52920327603113
1000,"Two-step",83,1.47500635066627
1000,"Two-step",84,1.5573573567397
1000,"Two-step",85,1.57795721924728
1000,"Two-step",86,1.32084426799458
1000,"Two-step",87,1.53762827566599
1000,"Two-step",88,1.38578394731213
1000,"Two-step",89,1.45479938141418
1000,"Two-step",90,1.52980466548721
1000,"Two-step",91,1.52093591250463
1000,"Two-step",92,1.51232203596408
1000,"Two-step",93,1.43311612848694
1000,"Two-step",94,1.62741330023809
1000,"Two-step",95,1.62663450725613
1000,"Two-step",96,1.43096669858073
1000,"Two-step",97,1.48959484484814
1000,"Two-step",98,1.44460360189298
1000,"Two-step",99,1.80498719219648
1000,"Two-step",100,1.45774268226702
1000,"Two-step",101,1.66992150126885
1000,"Two-step",102,1.82931507272089
1000,"Two-step",103,1.4411010974328
1000,"Two-step",104,1.44595645165311
1000,"Two-step",105,1.50700270518042
1000,"Two-step",106,1.37760279341354
1000,"Two-step",107,1.40952044521505
1000,"Two-step",108,1.57151864454071
1000,"Two-step",109,1.57411912653624
1000,"Two-step",110,1.40119440157162
1000,"Two-step",111,1.40431407864749
1000,"Two-step",112,1.54484446380848
1000,"Two-step",113,1.51257055764585
1000,"Two-step",114,1.27322859373647
1000,"Two-step",115,1.30183225322675
1000,"Two-step",116,1.33039775140683
1000,"Two-step",117,1.44540071054151
1000,"Two-step",118,1.46393324520044
1000,"Two-step",119,1.68209690319442
1000,"Two-step",120,1.25071309203767
1000,"Two-step",121,1.46539005445475
1000,"Two-step",122,1.5137541962249
1000,"Two-step",123,1.55401829446134
1000,"Two-step",124,1.4098438264184
1000,"Two-step",125,1.58174807710279
1000,"Two-step",126,1.28269093732278
1000,"Two-step",127,1.23644575894864
1000,"Two-step",128,1.49030594604101
1000,"Two-step",129,1.45596636484514
1000,"Two-step",130,1.45342480341434
1000,"Two-step",131,1.55685034329432
1000,"Two-step",132,1.51024280006348
1000,"Two-step",133,1.47066212645404
1000,"Two-step",134,1.49666436508694
1000,"Two-step",135,1.51895359466187
1000,"Two-step",136,1.26908220329333
1000,"Two-step",137,1.58403786090903
1000,"Two-step",138,1.53594727734814
1000,"Two-step",139,1.487070069434
1000,"Two-step",140,1.45104896256501
1000,"Two-step",141,1.46029604480783
1000,"Two-step",142,1.45967981463317
1000,"Two-step",143,1.50310655241077
1000,"Two-step",144,1.3336543815854
1000,"Two-step",145,1.27534101943165
1000,"Two-step",146,1.51371839673904
1000,"Two-step",147,1.60001465612443
1000,"Two-step",148,1.53901255647272
1000,"Two-step",149,1.39932316961981
1000,"Two-step",150,1.42611895385344
1000,"Two-step",151,1.38029431003127
1000,"Two-step",152,1.45123641733413
1000,"Two-step",153,1.33150327827047
1000,"Two-step",154,1.70398946784674
1000,"Two-step",155,1.29169717785771
1000,"Two-step",156,1.44756633723711
1000,"Two-step",157,1.41421443114907
1000,"Two-step",158,1.47249094169977
1000,"Two-step",159,1.34734160940389
1000,"Two-step",160,1.52336892137768
1000,"Two-step",161,1.47474852901354
1000,"Two-step",162,1.46122745219246
1000,"Two-step",163,1.27264512033273
1000,"Two-step",164,1.44759911946309
1000,"Two-step",165,1.53145600967961
1000,"Two-step",166,1.41419143436784
1000,"Two-step",167,1.41272293694554
1000,"Two-step",168,1.59435995407834
1000,"Two-step",169,1.53595738164169
1000,"Two-step",170,1.4178210775613
1000,"Two-step",171,1.36757025692303
1000,"Two-step",172,1.36731372451275
1000,"Two-step",173,1.5028844814423
1000,"Two-step",174,1.35744109330779
1000,"Two-step",175,1.38941553374134
1000,"Two-step",176,1.53249172448533
1000,"Two-step",177,1.41778977901794
1000,"Two-step",178,1.58407745257372
1000,"Two-step",179,1.45247130408299
1000,"Two-step",180,1.43390358268839
1000,"Two-step",181,1.47084277252062
1000,"Two-step",182,1.54943664793774
1000,"Two-step",183,1.52277008185098
1000,"Two-step",184,1.4169042622356
1000,"Two-step",185,1.24727187329475
1000,"Two-step",186,1.30773248327078
1000,"Two-step",187,1.38525091190748
1000,"Two-step",188,1.56923111801064
1000,"Two-step",189,1.49808913173227
1000,"Two-step",190,1.4200891942789
1000,"Two-step",191,1.50533321870726
1000,"Two-step",192,1.61519374856198
1000,"Two-step",193,1.56718723947598
1000,"Two-step",194,1.50323909478121
1000,"Two-step",195,1.50061110658899
1000,"Two-step",196,1.47277697798268
1000,"Two-step",197,1.5174546401787
1000,"Two-step",198,1.49434933624405
1000,"Two-step",199,1.4486864898463
1000,"Two-step",200,1.27502924367206
1000,"Two-step",201,1.45351714761416
1000,"Two-step",202,1.28658880936181
1000,"Two-step",203,1.40460780913913
1000,"Two-step",204,1.59002051840248
1000,"Two-step",205,1.58693096554347
1000,"Two-step",206,1.52438483700713
1000,"Two-step",207,1.2540006806444
1000,"Two-step",208,1.30827550641389
1000,"Two-step",209,1.74549240211111
1000,"Two-step",210,1.35791760876664
1000,"Two-step",211,1.50029676066158
1000,"Two-step",212,1.56271612207845
1000,"Two-step",213,1.49498518080308
1000,"Two-step",214,1.39102861690016
1000,"Two-step",215,1.5247926852439
1000,"Two-step",216,1.42842201372586
1000,"Two-step",217,1.3761995879916
1000,"Two-step",218,1.4384971074193
1000,"Two-step",219,1.58251778766591
1000,"Two-step",220,1.59563060315282
1000,"Two-step",221,1.5192533127231
1000,"Two-step",222,1.4218634031169
1000,"Two-step",223,1.48211007604796
1000,"Two-step",224,1.50780903808041
1000,"Two-step",225,1.5042740592224
1000,"Two-step",226,1.49095579078374
1000,"Two-step",227,1.3671714506799
1000,"Two-step",228,1.39949331480339
1000,"Two-step",229,1.58359637239943
1000,"Two-step",230,1.14244311016456
1000,"Two-step",231,1.52988068636349
1000,"Two-step",232,1.32041435156488
1000,"Two-step",233,1.56643802277598
1000,"Two-step",234,1.33699708259561
1000,"Two-step",235,1.4362877593402
1000,"Two-step",236,1.4180364696199
1000,"Two-step",237,1.39570672207652
1000,"Two-step",238,1.45532369368849
1000,"Two-step",239,1.3229656000481
1000,"Two-step",240,1.25638095563807
1000,"Two-step",241,1.44166662177832
1000,"Two-step",242,1.37207044089728
1000,"Two-step",243,1.32894008798199
1000,"Two-step",244,1.3613914079887
1000,"Two-step",245,1.31377859873312
1000,"Two-step",246,1.43335321626471
1000,"Two-step",247,1.50071369666295
1000,"Two-step",248,1.3114227060031
1000,"Two-step",249,1.64298236271068
1000,"Two-step",250,1.55281899918882
1000,"Two-step",251,1.64072051061102
1000,"Two-step",252,1.51540807954111
1000,"Two-step",253,1.47236452653849
1000,"Two-step",254,1.31974987067641
1000,"Two-step",255,1.28977333734882
1000,"Two-step",256,1.47262377800746
1000,"Two-step",257,1.45368026716588
1000,"Two-step",258,1.39570840041572
1000,"Two-step",259,1.53980812206423
1000,"Two-step",260,1.31287145479988
1000,"Two-step",261,1.36478583766473
1000,"Two-step",262,1.41923793464096
1000,"Two-step",263,1.657393255065
1000,"Two-step",264,1.43787737308088
1000,"Two-step",265,1.50272112971491
1000,"Two-step",266,1.54333960492611
1000,"Two-step",267,1.29680430547437
1000,"Two-step",268,1.47205837795539
1000,"Two-step",269,1.58299379865903
1000,"Two-step",270,1.40707985906958
1000,"Two-step",271,1.58351501422443
1000,"Two-step",272,1.45686157876962
1000,"Two-step",273,1.2717804547657
1000,"Two-step",274,1.36200912171796
1000,"Two-step",275,1.74380835816131
1000,"Two-step",276,1.39643468141025
1000,"Two-step",277,1.27277761600668
1000,"Two-step",278,1.59417185451735
1000,"Two-step",279,1.52596492495736
1000,"Two-step",280,1.41985279073389
1000,"Two-step",281,1.4229561533376
1000,"Two-step",282,1.30351664150587
1000,"Two-step",283,1.44029429776252
1000,"Two-step",284,1.49445302978175
1000,"Two-step",285,1.50983270779209
1000,"Two-step",286,1.41139746699567
1000,"Two-step",287,1.48812329039597
1000,"Two-step",288,1.51299324908868
1000,"Two-step",289,1.39931742886121
1000,"Two-step",290,1.50021794069544
1000,"Two-step",291,1.5528724524863
1000,"Two-step",292,1.57772929601907
1000,"Two-step",293,1.33683518293887
1000,"Two-step",294,1.47095887582844
1000,"Two-step",295,1.53281824809125
1000,"Two-step",296,1.4798864885921
1000,"Two-step",297,1.40628189677079
1000,"Two-step",298,1.38020941094699
1000,"Two-step",299,1.42900069775215
1000,"Two-step",300,1.43541826791448
1000,"Two-step",301,1.58950680126718
1000,"Two-step",302,1.49872223075495
1000,"Two-step",303,1.46781672847233
1000,"Two-step",304,1.22477863952715
1000,"Two-step",305,1.37784369561643
1000,"Two-step",306,1.47209475726679
1000,"Two-step",307,1.36795810991669
1000,"Two-step",308,1.2973542308677
1000,"Two-step",309,1.36831844390919
1000,"Two-step",310,1.31792864786054
1000,"Two-step",311,1.5441763515679
1000,"Two-step",312,1.42763371450851
1000,"Two-step",313,1.52862565547713
1000,"Two-step",314,1.33673868600453
1000,"Two-step",315,1.46558961561963
1000,"Two-step",316,1.24033464019487
1000,"Two-step",317,1.38101616210377
1000,"Two-step",318,1.41882585549613
1000,"Two-step",319,1.50648538905012
1000,"Two-step",320,1.29445585752133
1000,"Two-step",321,1.47049487186604
1000,"Two-step",322,1.59897869249676
1000,"Two-step",323,1.52376419253134
1000,"Two-step",324,1.55881687981726
1000,"Two-step",325,1.52439226422426
1000,"Two-step",326,1.54976597278666
1000,"Two-step",327,1.42157102123552
1000,"Two-step",328,1.24067401054395
1000,"Two-step",329,1.30907907981607
1000,"Two-step",330,1.39685738731546
1000,"Two-step",331,1.48931288320362
1000,"Two-step",332,1.60792650127313
1000,"Two-step",333,1.38264977575454
1000,"Two-step",334,1.21911112684996
1000,"Two-step",335,1.32847324501901
1000,"Two-step",336,1.60085410417043
1000,"Two-step",337,1.31459105645682
1000,"Two-step",338,1.52653115296067
1000,"Two-step",339,1.473892246123
1000,"Two-step",340,1.39698528708289
1000,"Two-step",341,1.43241838048517
1000,"Two-step",342,1.46879417193166
1000,"Two-step",343,1.45566387149109
1000,"Two-step",344,1.46947883041138
1000,"Two-step",345,1.45418532185981
1000,"Two-step",346,1.49888582066803
1000,"Two-step",347,1.50968169039796
1000,"Two-step",348,1.48367896113446
1000,"Two-step",349,1.45380016275254
1000,"Two-step",350,1.34924082192155
1000,"Two-step",351,1.45631886480882
1000,"Two-step",352,1.30994718254011
1000,"Two-step",353,1.43501255414607
1000,"Two-step",354,1.46206480747526
1000,"Two-step",355,1.50545599986231
1000,"Two-step",356,1.51096029782919
1000,"Two-step",357,1.51220022402743
1000,"Two-step",358,1.4556057160456
1000,"Two-step",359,1.35241658447648
1000,"Two-step",360,1.4820523197017
1000,"Two-step",361,1.48138269041791
1000,"Two-step",362,1.46797475068254
1000,"Two-step",363,1.55898290041798
1000,"Two-step",364,1.62477008238012
1000,"Two-step",365,1.57259402846735
1000,"Two-step",366,1.64419366847924
1000,"Two-step",367,1.5340669655067
1000,"Two-step",368,1.52874909028937
1000,"Two-step",369,1.39707175002774
1000,"Two-step",370,1.29984744917162
1000,"Two-step",371,1.52699988396408
1000,"Two-step",372,1.43896315034128
1000,"Two-step",373,1.50067011628804
1000,"Two-step",374,1.54380377126821
1000,"Two-step",375,1.29135684888802
1000,"Two-step",376,1.70672471218872
1000,"Two-step",377,1.6559720897398
1000,"Two-step",378,1.38520406176048
1000,"Two-step",379,1.58486579885104
1000,"Two-step",380,1.40378908164496
1000,"Two-step",381,1.44984032698503
1000,"Two-step",382,1.45271778743949
1000,"Two-step",383,1.35019040087478
1000,"Two-step",384,1.49737263355433
1000,"Two-step",385,1.40309963650763
1000,"Two-step",386,1.60867261962714
1000,"Two-step",387,1.44600506492121
1000,"Two-step",388,1.50593174389541
1000,"Two-step",389,1.46406419042266
1000,"Two-step",390,1.44827710653816
1000,"Two-step",391,1.381573863193
1000,"Two-step",392,1.54769019948751
1000,"Two-step",393,1.64837400628402
1000,"Two-step",394,1.45100343904545
1000,"Two-step",395,1.43553908896348
1000,"Two-step",396,1.52403537397196
1000,"Two-step",397,1.66395698243837
1000,"Two-step",398,1.5503036818774
1000,"Two-step",399,1.46797249747077
1000,"Two-step",400,1.41886709636143
1000,"Two-step",401,1.56717747548607
1000,"Two-step",402,1.48464776870073
1000,"Two-step",403,1.44305618365241
1000,"Two-step",404,1.36591994016028
1000,"Two-step",405,1.3188135153036
1000,"Two-step",406,1.39740710570722
1000,"Two-step",407,1.32235304471802
1000,"Two-step",408,1.33734992145003
1000,"Two-step",409,1.43414324057344
1000,"Two-step",410,1.41527549767272
1000,"Two-step",411,1.41404740191754
1000,"Two-step",412,1.44952327508483
1000,"Two-step",413,1.56252689317994
1000,"Two-step",414,1.60293151341466
1000,"Two-step",415,1.47588085489646
1000,"Two-step",416,1.47035740397223
1000,"Two-step",417,1.41221134083025
1000,"Two-step",418,1.45489734329537
1000,"Two-step",419,1.40688122919572
1000,"Two-step",420,1.47898228695942
1000,"Two-step",421,1.43623153550314
1000,"Two-step",422,1.35834008064917
1000,"Two-step",423,1.35195894154333
1000,"Two-step",424,1.4505665728621
1000,"Two-step",425,1.49299447864545
1000,"Two-step",426,1.4199773064997
1000,"Two-step",427,1.52878151098726
1000,"Two-step",428,1.33516390993078
1000,"Two-step",429,1.44890314393504
1000,"Two-step",430,1.48380366233474
1000,"Two-step",431,1.40355431404653
1000,"Two-step",432,1.4454354212059
1000,"Two-step",433,1.54388353155109
1000,"Two-step",434,1.45780741846952
1000,"Two-step",435,1.48513800979719
1000,"Two-step",436,1.6257513842008
1000,"Two-step",437,1.48669554589029
1000,"Two-step",438,1.49444536657283
1000,"Two-step",439,1.52576591925951
1000,"Two-step",440,1.63350379127706
1000,"Two-step",441,1.23612580742983
1000,"Two-step",442,1.22530018109099
1000,"Two-step",443,1.35196847846814
1000,"Two-step",444,1.4393045007554
1000,"Two-step",445,1.31053181717423
1000,"Two-step",446,1.39553603868287
1000,"Two-step",447,1.5126256892344
1000,"Two-step",448,1.49316311902215
1000,"Two-step",449,1.4284338062264
1000,"Two-step",450,1.62892811639703
1000,"Two-step",451,1.54124791780091
1000,"Two-step",452,1.43713462920865
1000,"Two-step",453,1.39183036120008
1000,"Two-step",454,1.29382951011023
1000,"Two-step",455,1.27730087820896
1000,"Two-step",456,1.44345228596614
1000,"Two-step",457,1.53287164354045
1000,"Two-step",458,1.39663696810028
1000,"Two-step",459,1.4262059740929
1000,"Two-step",460,1.40711720993846
1000,"Two-step",461,1.62296947292989
1000,"Two-step",462,1.63250246399783
1000,"Two-step",463,1.5040903573031
1000,"Two-step",464,1.48691568929846
1000,"Two-step",465,1.60885913110181
1000,"Two-step",466,1.62579166361014
1000,"Two-step",467,1.4891518957205
1000,"Two-step",468,1.62630615261211
1000,"Two-step",469,1.30222384603756
1000,"Two-step",470,1.44221455178082
1000,"Two-step",471,1.7996286123302
1000,"Two-step",472,1.53318863858088
1000,"Two-step",473,1.49485834292262
1000,"Two-step",474,1.44030794838418
1000,"Two-step",475,1.32054542754536
1000,"Two-step",476,1.31036477418695
1000,"Two-step",477,1.33261869019829
1000,"Two-step",478,1.39260814837103
1000,"Two-step",479,1.54856069804907
1000,"Two-step",480,1.57604834414325
1000,"Two-step",481,1.41755182256648
1000,"Two-step",482,1.45842477101358
1000,"Two-step",483,1.76894472882447
1000,"Two-step",484,1.47361671126453
1000,"Two-step",485,1.4022060003128
1000,"Two-step",486,1.37919520262555
1000,"Two-step",487,1.46546762731864
1000,"Two-step",488,1.62366962879668
1000,"Two-step",489,1.45968339247724
1000,"Two-step",490,1.46249903510476
1000,"Two-step",491,1.48850240527291
1000,"Two-step",492,1.54768635571968
1000,"Two-step",493,1.37414412544569
1000,"Two-step",494,1.34665936253509
1000,"Two-step",495,1.39035260441363
1000,"Two-step",496,1.66899206045017
1000,"Two-step",497,1.46157272765918
1000,"Two-step",498,1.61301362393046
1000,"Two-step",499,1.47810345283214
1000,"Two-step",500,1.48872907945301
1000,"Two-step",501,1.37830382235108
1000,"Two-step",502,1.41449064713304
1000,"Two-step",503,1.56910767199686
1000,"Two-step",504,1.39817469677385
1000,"Two-step",505,1.43116217549828
1000,"Two-step",506,1.42642201456193
1000,"Two-step",507,1.52190888211791
1000,"Two-step",508,1.33871999304009
1000,"Two-step",509,1.47954295767875
1000,"Two-step",510,1.31717604944901
1000,"Two-step",511,1.48941832503131
1000,"Two-step",512,1.42612055069765
1000,"Two-step",513,1.36902366633263
1000,"Two-step",514,1.43716672335384
1000,"Two-step",515,1.48314786756313
1000,"Two-step",516,1.39046418424485
1000,"Two-step",517,1.37884940615746
1000,"Two-step",518,1.34618014436163
1000,"Two-step",519,1.72840999024628
1000,"Two-step",520,1.48361565265299
1000,"Two-step",521,1.43694390674702
1000,"Two-step",522,1.41169389698998
1000,"Two-step",523,1.47511274099675
1000,"Two-step",524,1.50134107740473
1000,"Two-step",525,1.61194306427899
1000,"Two-step",526,1.33641152251279
1000,"Two-step",527,1.3555696663055
1000,"Two-step",528,1.39733658677025
1000,"Two-step",529,1.41964019078609
1000,"Two-step",530,1.37975744590663
1000,"Two-step",531,1.62170545518304
1000,"Two-step",532,1.49046380549569
1000,"Two-step",533,1.50291186184751
1000,"Two-step",534,1.41359729825542
1000,"Two-step",535,1.31462726901553
1000,"Two-step",536,1.4393849189954
1000,"Two-step",537,1.37124818835635
1000,"Two-step",538,1.61199092711964
1000,"Two-step",539,1.52798010242677
1000,"Two-step",540,1.38676441375124
1000,"Two-step",541,1.29282657476351
1000,"Two-step",542,1.36260142857353
1000,"Two-step",543,1.36900185399025
1000,"Two-step",544,1.48239665806814
1000,"Two-step",545,1.40242427100304
1000,"Two-step",546,1.53190559168826
1000,"Two-step",547,1.40502067551025
1000,"Two-step",548,1.57610627597743
1000,"Two-step",549,1.52848569553117
1000,"Two-step",550,1.46046401472441
1000,"Two-step",551,1.50416688983489
1000,"Two-step",552,1.5874824383321
1000,"Two-step",553,1.48025909399428
1000,"Two-step",554,1.37570340788858
1000,"Two-step",555,1.63628270528715
1000,"Two-step",556,1.57070873034984
1000,"Two-step",557,1.4935388257657
1000,"Two-step",558,1.11979232419777
1000,"Two-step",559,1.42954128937129
1000,"Two-step",560,1.29574227630664
1000,"Two-step",561,1.61676128451417
1000,"Two-step",562,1.53829876139107
1000,"Two-step",563,1.49822927715
1000,"Two-step",564,1.29512112624377
1000,"Two-step",565,1.44153772591969
1000,"Two-step",566,1.45564486021423
1000,"Two-step",567,1.48388931267016
1000,"Two-step",568,1.54281866899958
1000,"Two-step",569,1.34687409425284
1000,"Two-step",570,1.44947816511887
1000,"Two-step",571,1.47448690495882
1000,"Two-step",572,1.35663865028523
1000,"Two-step",573,1.35786696404425
1000,"Two-step",574,1.47445590386109
1000,"Two-step",575,1.39930948708353
1000,"Two-step",576,1.38801233176892
1000,"Two-step",577,1.47363000312682
1000,"Two-step",578,1.32516709312194
1000,"Two-step",579,1.30050430861627
1000,"Two-step",580,1.63025487115262
1000,"Two-step",581,1.55002895362398
1000,"Two-step",582,1.42830806170364
1000,"Two-step",583,1.48470059453687
1000,"Two-step",584,1.51906228953916
1000,"Two-step",585,1.38202260392149
1000,"Two-step",586,1.48442791845826
1000,"Two-step",587,1.49515428646324
1000,"Two-step",588,1.37972529518615
1000,"Two-step",589,1.42848254827919
1000,"Two-step",590,1.25484917662119
1000,"Two-step",591,1.40824973906236
1000,"Two-step",592,1.39420364186243
1000,"Two-step",593,1.38616482831451
1000,"Two-step",594,1.44432775133979
1000,"Two-step",595,1.5707070022661
1000,"Two-step",596,1.42260209193237
1000,"Two-step",597,1.51913171376997
1000,"Two-step",598,1.5529486101942
1000,"Two-step",599,1.49544130755009
1000,"Two-step",600,1.52327554942411
1000,"Two-step",601,1.60825412756904
1000,"Two-step",602,1.43555471253405
1000,"Two-step",603,1.3717090008478
1000,"Two-step",604,1.4793765581054
1000,"Two-step",605,1.4891486594419
1000,"Two-step",606,1.25013313379919
1000,"Two-step",607,1.41374901460546
1000,"Two-step",608,1.64548128580943
1000,"Two-step",609,1.41541984890796
1000,"Two-step",610,1.43244998714998
1000,"Two-step",611,1.4522603413091
1000,"Two-step",612,1.17599707120432
1000,"Two-step",613,1.34656899995344
1000,"Two-step",614,1.37287568196043
1000,"Two-step",615,1.51088310451284
1000,"Two-step",616,1.49086431624363
1000,"Two-step",617,1.34500912359066
1000,"Two-step",618,1.39508946214761
1000,"Two-step",619,1.43211919284753
1000,"Two-step",620,1.55809218084925
1000,"Two-step",621,1.35419890752773
1000,"Two-step",622,1.45150588815733
1000,"Two-step",623,1.4377720677423
1000,"Two-step",624,1.48796410483755
1000,"Two-step",625,1.35024645932358
1000,"Two-step",626,1.46174622638999
1000,"Two-step",627,1.33735313556563
1000,"Two-step",628,1.39361804598293
1000,"Two-step",629,1.40654418677545
1000,"Two-step",630,1.50944702173581
1000,"Two-step",631,1.3955664829952
1000,"Two-step",632,1.42688097663193
1000,"Two-step",633,1.40185901143557
1000,"Two-step",634,1.62867932148241
1000,"Two-step",635,1.35966685808433
1000,"Two-step",636,1.58821043763892
1000,"Two-step",637,1.38867145509451
1000,"Two-step",638,1.41651963041909
1000,"Two-step",639,1.50941777290114
1000,"Two-step",640,1.55894818427427
1000,"Two-step",641,1.42664138717165
1000,"Two-step",642,1.25824572937738
1000,"Two-step",643,1.54678722963511
1000,"Two-step",644,1.39234233188142
1000,"Two-step",645,1.68804042369598
1000,"Two-step",646,1.54085241905702
1000,"Two-step",647,1.56211826020232
1000,"Two-step",648,1.34382209851129
1000,"Two-step",649,1.51673366718849
1000,"Two-step",650,1.54205564866695
1000,"Two-step",651,1.36372582105406
1000,"Two-step",652,1.42648879685139
1000,"Two-step",653,1.40332886704004
1000,"Two-step",654,1.48453429086228
1000,"Two-step",655,1.33154338374624
1000,"Two-step",656,1.40642344861565
1000,"Two-step",657,1.47432815909112
1000,"Two-step",658,1.27721094903617
1000,"Two-step",659,1.45636267011866
1000,"Two-step",660,1.28740389686141
1000,"Two-step",661,1.31941253194808
1000,"Two-step",662,1.26353509517497
1000,"Two-step",663,1.30639612913164
1000,"Two-step",664,1.69347743864959
1000,"Two-step",665,1.39565833201944
1000,"Two-step",666,1.36652030550127
1000,"Two-step",667,1.48175957108961
1000,"Two-step",668,1.36311917984181
1000,"Two-step",669,1.40831624030413
1000,"Two-step",670,1.39886475082288
1000,"Two-step",671,1.38925119274373
1000,"Two-step",672,1.31577857690078
1000,"Two-step",673,1.38004249208472
1000,"Two-step",674,1.55316630523852
1000,"Two-step",675,1.53226264001972
1000,"Two-step",676,1.34110528330309
1000,"Two-step",677,1.29037614860936
1000,"Two-step",678,1.52354998386864
1000,"Two-step",679,1.69819240670672
1000,"Two-step",680,1.56880418696015
1000,"Two-step",681,1.50481160908597
1000,"Two-step",682,1.38771194591347
1000,"Two-step",683,1.33974805775981
1000,"Two-step",684,1.36074340761479
1000,"Two-step",685,1.41603820354966
1000,"Two-step",686,1.46928747835519
1000,"Two-step",687,1.61567090119983
1000,"Two-step",688,1.40744077451294
1000,"Two-step",689,1.52243687346879
1000,"Two-step",690,1.48050077434662
1000,"Two-step",691,1.47127514538745
1000,"Two-step",692,1.40700520182051
1000,"Two-step",693,1.62770270348787
1000,"Two-step",694,1.4818288877982
1000,"Two-step",695,1.2978841172471
1000,"Two-step",696,1.37026244272098
1000,"Two-step",697,1.45150578849412
1000,"Two-step",698,1.36361355350939
1000,"Two-step",699,1.54483729271297
1000,"Two-step",700,1.41861614491076
1000,"Two-step",701,1.37741360423302
1000,"Two-step",702,1.30992834160362
1000,"Two-step",703,1.58258966657856
1000,"Two-step",704,1.26847485249842
1000,"Two-step",705,1.58270029946082
1000,"Two-step",706,1.34795168860079
1000,"Two-step",707,1.34404395136147
1000,"Two-step",708,1.43890860647628
1000,"Two-step",709,1.47833619465528
1000,"Two-step",710,1.49676529387511
1000,"Two-step",711,1.65274480603355
1000,"Two-step",712,1.49797075887052
1000,"Two-step",713,1.53097858973393
1000,"Two-step",714,1.22867772940544
1000,"Two-step",715,1.3295474317365
1000,"Two-step",716,1.53407788987149
1000,"Two-step",717,1.56773896811609
1000,"Two-step",718,1.51599326256327
1000,"Two-step",719,1.42996848243269
1000,"Two-step",720,1.42352677295241
1000,"Two-step",721,1.46992398474551
1000,"Two-step",722,1.52225433137647
1000,"Two-step",723,1.47389445416357
1000,"Two-step",724,1.38792081355959
1000,"Two-step",725,1.37944773967219
1000,"Two-step",726,1.55592361300516
1000,"Two-step",727,1.37676056425287
1000,"Two-step",728,1.50866756631226
1000,"Two-step",729,1.52493192975338
1000,"Two-step",730,1.29587700815936
1000,"Two-step",731,1.55362403679541
1000,"Two-step",732,1.43887236607272
1000,"Two-step",733,1.46060933708123
1000,"Two-step",734,1.37711271045438
1000,"Two-step",735,1.49514844077464
1000,"Two-step",736,1.31563246011846
1000,"Two-step",737,1.52543332922093
1000,"Two-step",738,1.59580798393616
1000,"Two-step",739,1.50809096423979
1000,"Two-step",740,1.34026997525745
1000,"Two-step",741,1.23346229160931
1000,"Two-step",742,1.44494597929041
1000,"Two-step",743,1.41784266834554
1000,"Two-step",744,1.54887061336383
1000,"Two-step",745,1.54395845144733
1000,"Two-step",746,1.3454628477851
1000,"Two-step",747,1.47367616937199
1000,"Two-step",748,1.49292619511975
1000,"Two-step",749,1.47790914171355
1000,"Two-step",750,1.45815915490989
1000,"Two-step",751,1.46998656744923
1000,"Two-step",752,1.24842646517262
1000,"Two-step",753,1.44253117441998
1000,"Two-step",754,1.49100322528291
1000,"Two-step",755,1.36271143896329
1000,"Two-step",756,1.42603791728919
1000,"Two-step",757,1.44878477859737
1000,"Two-step",758,1.38728354417311
1000,"Two-step",759,1.38250947446267
1000,"Two-step",760,1.34306504980032
1000,"Two-step",761,1.53780494965047
1000,"Two-step",762,1.49946736996642
1000,"Two-step",763,1.4101604326731
1000,"Two-step",764,1.43370078295323
1000,"Two-step",765,1.44572553109289
1000,"Two-step",766,1.63657001205639
1000,"Two-step",767,1.38330419441602
1000,"Two-step",768,1.49515791796986
1000,"Two-step",769,1.32892003827862
1000,"Two-step",770,1.67088548326448
1000,"Two-step",771,1.5616224989151
1000,"Two-step",772,1.44589631134191
1000,"Two-step",773,1.48529002495469
1000,"Two-step",774,1.48221458651239
1000,"Two-step",775,1.30472485132162
1000,"Two-step",776,1.3686188985514
1000,"Two-step",777,1.47799803504011
1000,"Two-step",778,1.51435844210118
1000,"Two-step",779,1.52385415485967
1000,"Two-step",780,1.43236724284022
1000,"Two-step",781,1.49458237006138
1000,"Two-step",782,1.43404428836803
1000,"Two-step",783,1.51738741005523
1000,"Two-step",784,1.45074480398614
1000,"Two-step",785,1.48899029313374
1000,"Two-step",786,1.56123794296371
1000,"Two-step",787,1.32954975187914
1000,"Two-step",788,1.6736116951242
1000,"Two-step",789,1.51520686409962
1000,"Two-step",790,1.548329406069
1000,"Two-step",791,1.3712394315116
1000,"Two-step",792,1.33424116271345
1000,"Two-step",793,1.43957292312841
1000,"Two-step",794,1.46449602253827
1000,"Two-step",795,1.38369450922133
1000,"Two-step",796,1.66070103720034
1000,"Two-step",797,1.39726226313749
1000,"Two-step",798,1.40464381328049
1000,"Two-step",799,1.19757526056151
1000,"Two-step",800,1.53322665824025
1000,"Two-step",801,1.40832246066744
1000,"Two-step",802,1.54808082585151
1000,"Two-step",803,1.30809766816139
1000,"Two-step",804,1.42946122403879
1000,"Two-step",805,1.51068995559829
1000,"Two-step",806,1.56910754100943
1000,"Two-step",807,1.45939784003619
1000,"Two-step",808,1.53400959638649
1000,"Two-step",809,1.3582955615887
1000,"Two-step",810,1.30465430406216
1000,"Two-step",811,1.4481056614162
1000,"Two-step",812,1.39026170595589
1000,"Two-step",813,1.34295233388258
1000,"Two-step",814,1.58170067887039
1000,"Two-step",815,1.52966006915622
